Year,Country,Happiness Rank,Happiness Score,Freedom,Generosity,Healthy life expectancy,Perceptions of corruption,GDP per capita,Social support,Dystopia Residual
2022,Belarus,65,5.821,0.342,0.04,0.629,0.282,1.562,1.157,1.811
2022,Colombia,66,5.781,0.545,0.087,0.72,0.077,1.452,0.929,1.971
2022,Bosnia and Herzegovina,67,5.768,0.448,0.244,0.665,0.006,1.468,1.068,1.869
2022,Mongolia,68,5.761,0.398,0.247,0.467,0.059,1.393,1.197,1.999
2022,Dominican Republic,69,5.737,0.606,0.084,0.577,0.179,1.538,1.003,1.751
2022,Malaysia,70,5.711,0.654,0.213,0.62,0.126,1.689,0.938,1.471
2022,Bolivia,71,5.6,0.627,0.112,0.555,0.064,1.256,0.88,2.107
2022,China,72,5.585,0.656,0.099,0.705,0.142,1.508,0.958,1.516
2022,Paraguay,73,5.578,0.629,0.171,0.624,0.059,1.409,1.13,1.555
2022,Peru,74,5.559,0.545,0.09,0.735,0.037,1.397,0.865,1.89
2022,Montenegro,75,5.547,0.46,0.135,0.659,0.077,1.573,1.023,1.619
2022,Ecuador,76,5.533,0.565,0.08,0.708,0.083,1.352,0.879,1.866
2022,Vietnam,77,5.485,0.707,0.143,0.611,0.105,1.252,0.932,1.735
2022,Turkmenistan,78,5.474,0.649,0.314,0.516,0.032,1.484,1.319,1.16
2022,North Cyprus,79,5.467,0.523,0.13,0.819,0.213,1.815,0.888,1.078
2022,Russia,80,5.459,0.401,0.117,0.586,0.08,1.685,1.095,1.494
2022,Hong Kong S.A.R. of China,81,5.425,0.4,0.147,0.942,0.383,1.957,0.954,0.642
2022,Armenia,82,5.399,0.558,0.054,0.668,0.21,1.434,0.82,1.654
2022,Tajikistan,83,5.377,0.572,0.118,0.518,0.304,0.966,1.005,1.895
2022,Nepal,84,5.377,0.519,0.237,0.499,0.13,0.984,0.784,2.224
2022,Bulgaria,85,5.371,0.563,0.123,0.64,0.021,1.625,1.163,1.235
2022,Libya,86,5.33,0.477,0.106,0.606,0.179,1.476,0.943,1.544
2022,Indonesia,87,5.24,0.62,0.468,0.539,0.047,1.382,0.883,1.3
2022,Ivory Coast,88,5.235,0.451,0.149,0.322,0.124,1.094,0.442,2.652
2022,North Macedonia,89,5.199,0.488,0.215,0.637,0.031,1.505,0.863,1.461
2022,Albania,90,5.199,0.511,0.138,0.719,0.028,1.439,0.646,1.718
2022,South Africa,91,5.194,0.442,0.089,0.361,0.046,1.425,1.088,1.742
2022,Azerbaijan,92,5.173,0.601,0.023,0.56,0.341,1.458,1.093,1.098
2022,Gambia,93,5.164,0.367,0.388,0.369,0.103,0.785,0.621,2.531
2022,Bangladesh,94,5.155,0.622,0.125,0.581,0.187,1.06,0.614,1.967
2022,Laos,95,5.14,0.679,0.197,0.479,0.184,1.239,0.654,1.709
2022,Algeria,96,5.122,0.146,0.106,0.643,0.15,1.363,0.97,1.744
2022,Liberia,97,5.122,0.405,0.178,0.309,0.08,0.636,0.67,2.844
2022,Ukraine,98,5.084,0.473,0.188,0.583,0.017,1.411,1.081,1.331
2022,Congo (Kinshasa),99,5.075,0.431,0.13,0.355,0.146,0.95,0.405,2.658
2022,Morocco,100,5.06,0.492,0.02,0.565,0.102,1.208,0.268,2.405
2022,Mozambique,101,5.048,0.593,0.185,0.191,0.2,0.578,0.66,2.641
2022,Cameroon,102,5.048,0.397,0.152,0.317,0.074,0.968,0.672,2.469
2022,Senegal,103,5.046,0.494,0.143,0.447,0.081,0.933,0.53,2.419
2022,Niger,104,5.003,0.571,0.165,0.326,0.145,0.57,0.56,2.667
2022,Georgia,105,4.973,0.508,0.0,0.595,0.208,1.467,0.612,1.583
2022,Gabon,106,4.958,0.343,0.032,0.396,0.099,1.459,0.738,1.892
2022,Iraq,107,4.941,0.328,0.147,0.554,0.046,1.289,0.682,1.894
2022,Venezuela,108,4.925,0.283,0.225,0.578,0.082,0.0,0.968,2.79
2022,Guinea,109,4.891,0.334,0.214,0.275,0.116,0.848,0.566,2.538
2022,Iran,110,4.888,0.281,0.241,0.642,0.146,1.41,0.741,1.427
2022,Ghana,111,4.872,0.5,0.23,0.409,0.056,1.112,0.595,1.972
2022,Turkey,112,4.744,0.209,0.087,0.702,0.115,1.707,0.865,1.059
2022,Burkina Faso,113,4.67,0.382,0.186,0.32,0.126,0.779,0.565,2.313
2022,Cambodia,114,4.64,0.74,0.166,0.505,0.068,1.019,0.732,1.41
2022,Benin,115,4.623,0.479,0.127,0.335,0.23,0.932,0.064,2.458
2022,Comoros,116,4.609,0.185,0.195,0.424,0.125,0.899,0.476,2.304
2022,Uganda,117,4.603,0.402,0.222,0.418,0.066,0.777,0.875,1.842
2022,Nigeria,118,4.552,0.444,0.175,0.3,0.038,1.079,0.732,1.784
2022,Kenya,119,4.543,0.44,0.322,0.401,0.082,1.032,0.605,1.661
2022,Tunisia,120,4.516,0.316,0.029,0.656,0.029,1.35,0.596,1.54
2022,Pakistan,121,4.516,0.448,0.181,0.374,0.112,1.049,0.413,1.94
2022,Palestinian Territories,122,4.483,0.336,0.073,0.521,0.079,1.148,0.957,1.368
2022,Mali,123,4.479,0.35,0.128,0.311,0.042,0.792,0.483,2.373
2022,Namibia,124,4.459,0.384,0.067,0.354,0.071,1.292,0.877,1.414
2022,"Eswatini, Kingdom of",125,4.396,0.259,0.038,0.197,0.154,1.274,0.786,1.688
2022,Myanmar,126,4.394,0.513,0.452,0.491,0.194,1.038,0.829,0.877
2022,Sri Lanka,127,4.362,0.529,0.15,0.66,0.079,1.415,0.934,0.595
2022,Madagascar,128,4.339,0.202,0.143,0.378,0.154,0.67,0.645,2.148
2022,Egypt,129,4.288,0.469,0.041,0.548,0.254,1.388,0.732,0.856
2022,Chad,130,4.251,0.18,0.182,0.225,0.077,0.662,0.506,2.419
2022,Ethiopia,131,4.241,0.472,0.205,0.457,0.136,0.788,0.809,1.375
2022,Yemen,132,4.197,0.33,0.09,0.384,0.098,0.691,1.043,1.561
2022,Mauritania,133,4.153,0.304,0.088,0.45,0.138,1.1,0.865,1.207
2022,Jordan,134,4.152,0.476,0.058,0.675,0.2,1.324,0.724,0.695
2022,Togo,135,4.112,0.292,0.174,0.36,0.132,0.771,0.322,2.061
2022,India,136,3.777,0.647,0.198,0.471,0.123,1.167,0.376,0.795
2022,Zambia,137,3.76,0.525,0.203,0.306,0.083,0.93,0.577,1.135
2022,Malawi,138,3.75,0.477,0.14,0.388,0.157,0.648,0.279,1.661
2022,Tanzania,139,3.702,0.578,0.248,0.425,0.27,0.848,0.597,0.735
2022,Sierra Leone,140,3.574,0.387,0.202,0.273,0.055,0.686,0.416,1.556
2022,Lesotho,141,3.512,0.419,0.076,0.0,0.018,0.839,0.848,1.312
2022,Botswana,142,3.471,0.571,0.012,0.28,0.102,1.503,0.815,0.187
2022,Rwanda,143,3.268,0.621,0.187,0.462,0.544,0.785,0.133,0.536
2022,Zimbabwe,144,2.995,0.329,0.106,0.27,0.105,0.947,0.69,0.548
2022,Lebanon,145,2.955,0.103,0.082,0.631,0.034,1.392,0.498,0.216
2022,Afghanistan,146,2.404,0.0,0.089,0.289,0.005,0.758,0.0,1.263
